size, time[us]
size, time[us]
6,    162
6,    158
6,    160
6,    158
6,    157
6,    156
6,    159
6,    171
6,    159
6,    187
6,    168
6,    157
6,    157
6,    159
6,    157
6,    156
6,    160
6,    183
6,    171
6,    194
6,    162
6,    174
6,    158
6,    157
6,    159
6,    176
6,    202
6,    192
6,    163
6,    165
6,    210
6,    160
6,    158
6,    158
6,    163
6,    182
6,    175
6,    161
6,    161
6,    159
6,    155
6,    162
6,    157
6,    165
6,    162
6,    159
6,    159
6,    164
6,    158
6,    156
6,    202
6,    183
6,    185
6,    158
6,    177
7,    485
7,    477
7,    607
7,    487
7,    498
7,    784
7,    494
7,    571
7,    1137
7,    574
7,    554
7,    574
7,    582
7,    485
7,    487
7,    661
7,    482
7,    618
7,    594
7,    553
7,    519
7,    482
7,    761
7,    491
7,    484
7,    485
7,    497
7,    699
7,    622
7,    480
7,    507
7,    700
7,    491
7,    727
7,    482
7,    478
7,    491
7,    489
7,    622
7,    600
7,    552
7,    488
7,    492
7,    477
7,    504
7,    485
7,    520
7,    484
7,    489
7,    551
7,    483
7,    633
7,    514
7,    483
7,    517
7,    499
7,    534
7,    485
7,    486
7,    485
7,    483
7,    486
7,    1131
7,    527
7,    486
7,    481
7,    479
7,    488
7,    487
7,    487
7,    486
7,    480
7,    484
7,    484
7,    484
7,    481
7,    483
7,    488
7,    597
7,    486
7,    495
7,    490
7,    483
7,    522
7,    485
7,    499
7,    490
7,    483
7,    482
7,    503
7,    489
7,    490
7,    479
7,    549
7,    481
7,    490
7,    488
7,    482
7,    488
7,    488
8,    2318
8,    2324
8,    2283
8,    2260
8,    2337
8,    2298
8,    2439
8,    2314
8,    2293
8,    3060
8,    3218
8,    3296
8,    3100
8,    3091
8,    3377
8,    3307
8,    3306
8,    3188
8,    3103
8,    3908
8,    3161
8,    3065
8,    3084
8,    3279
8,    3140
8,    3147
8,    3128
8,    3721
8,    3250
8,    3317
8,    3141
8,    3152
8,    3471
8,    3216
8,    1479
8,    1364
8,    1367
8,    1524
8,    1337
8,    1475
8,    1371
8,    1363
8,    1931
8,    1582
8,    1370
8,    1329
8,    1336
8,    1367
8,    1379
8,    1439
8,    1369
8,    1364
8,    1309
8,    1352
8,    1354
8,    1359
8,    1328
8,    1331
8,    1349
8,    3360
8,    1352
8,    1347
8,    1352
8,    1360
8,    1366
8,    1354
8,    1367
8,    1356
8,    2177
8,    2172
8,    2092
8,    2162
8,    2120
8,    2201
8,    2111
8,    2210
8,    2019
8,    2114
8,    2206
8,    2125
8,    2086
8,    2249
8,    2029
8,    2312
8,    2119
8,    2152
8,    2107
8,    2328
8,    2138
8,    2103
8,    2100
8,    2099
8,    2115
8,    2112
8,    2096
8,    2086
8,    2128
8,    2124
8,    2070
8,    2149
9,    6119
9,    6033
9,    6003
9,    6044
9,    3365
9,    3608
9,    3838
9,    3638
9,    3404
9,    3443
9,    3516
9,    3422
9,    14434
9,    9067
9,    8660
9,    9862
9,    9048
9,    9275
9,    9350
9,    9833
9,    5652
9,    5655
9,    6154
9,    7666
9,    7972
9,    7694
9,    7623
9,    2905
9,    3455
9,    3082
9,    3124
9,    6088
9,    6991
9,    6113
9,    5946
9,    6102
9,    6577
9,    6052
9,    6050
9,    5470
9,    5880
9,    5430
9,    5801
9,    8587
9,    8410
9,    8432
9,    8912
9,    8023
9,    7927
9,    8531
9,    8344
9,    3914
9,    3884
9,    3690
9,    3829
9,    4460
9,    4403
9,    4469
9,    4518
9,    9871
9,    9788
9,    22074
9,    9866
9,    4723
9,    4568
9,    4906
9,    4575
9,    12134
9,    12262
9,    11776
9,    8677
9,    7940
9,    8354
9,    7810
9,    7064
9,    7017
9,    6887
9,    6790
9,    6320
9,    5878
9,    5601
9,    5724
9,    12997
9,    13281
9,    12603
9,    12625
9,    3674
9,    4667
9,    3619
9,    3707
9,    4647
9,    4782
9,    5265
9,    4731
9,    18054
9,    18373
9,    17773
9,    18129
size, time[us]
4,    16
4,    11
4,    30
4,    16
4,    23
4,    19
4,    9
4,    12
4,    10
4,    17
4,    11
4,    11
4,    27
4,    29
4,    22
4,    11
4,    9
4,    8
4,    8
4,    31
4,    9
4,    8
4,    9
4,    8
4,    10
4,    7
4,    8
4,    8
4,    8
4,    8
4,    7
4,    7
4,    8
4,    9
4,    16
4,    10
4,    10
4,    22
4,    10
4,    10
4,    13
4,    9
4,    8
4,    8
4,    7
4,    7
4,    10
4,    8
4,    20
4,    7
4,    7
4,    7
4,    7
4,    19
4,    11
4,    10
4,    11
4,    9
4,    9
4,    8
4,    8
4,    9
4,    8
4,    9
4,    8
4,    8
4,    8
4,    9
4,    7
4,    7
4,    7
4,    6
4,    9
4,    11
4,    10
4,    10
4,    8
4,    39
4,    10
4,    10
4,    10
4,    10
4,    8
4,    8
4,    7
4,    7
4,    7
4,    7
4,    7
4,    8
4,    7
4,    8
4,    9
4,    8
4,    12
4,    9
4,    10
4,    19
4,    10
4,    11
5,    55
5,    50
5,    49
5,    45
5,    53
5,    50
5,    55
5,    53
5,    54
5,    52
5,    55
5,    51
5,    54
5,    53
5,    51
5,    34
5,    35
5,    31
5,    32
5,    29
5,    28
5,    27
5,    31
5,    29
5,    27
5,    32
5,    30
5,    27
5,    31
5,    34
5,    34
5,    35
5,    34
5,    30
5,    30
5,    37
5,    30
5,    39
5,    30
5,    27
5,    34
5,    30
5,    52
5,    31
5,    34
5,    33
5,    35
5,    31
5,    31
5,    36
5,    32
5,    29
5,    35
5,    39
5,    46
5,    45
5,    84
5,    44
5,    46
5,    43
5,    48
5,    34
5,    30
5,    60
5,    46
5,    34
5,    40
5,    50
5,    34
5,    30
5,    28
5,    35
5,    32
5,    30
5,    28
5,    28
5,    27
5,    27
5,    26
5,    26
5,    27
5,    26
5,    36
5,    39
5,    37
5,    33
5,    31
5,    29
5,    31
5,    34
5,    35
5,    45
5,    173
5,    34
5,    30
5,    34
5,    33
5,    35
5,    29
5,    27
6,    109
6,    333
6,    109
6,    108
6,    107
6,    108
6,    107
6,    106
6,    109
6,    138
6,    173
6,    171
6,    108
6,    108
6,    110
6,    110
6,    106
6,    174
6,    124
6,    106
6,    173
6,    110
6,    108
6,    106
6,    128
6,    106
6,    108
6,    114
6,    111
6,    108
6,    110
6,    110
6,    107
6,    106
6,    105
6,    109
6,    107
6,    105
6,    106
6,    107
6,    106
6,    163
6,    110
6,    108
6,    109
6,    228
6,    109
6,    106
6,    108
6,    106
6,    108
6,    105
6,    152
6,    111
6,    111
6,    109
6,    127
6,    150
6,    109
6,    109
6,    107
6,    107
6,    108
6,    112
6,    110
6,    128
6,    207
6,    166
6,    123
6,    169
6,    109
6,    161
6,    108
6,    128
6,    119
6,    110
6,    119
6,    107
6,    130
6,    151
6,    150
6,    136
6,    151
6,    153
6,    177
6,    111
6,    109
6,    109
6,    109
6,    120
6,    128
6,    116
6,    114
6,    124
6,    182
6,    176
6,    108
6,    118
6,    110
6,    123
7,    487
7,    677
7,    481
7,    485
7,    487
7,    509
7,    484
7,    488
7,    477
7,    766
7,    494
7,    476
7,    670
7,    659
7,    518
7,    478
7,    602
7,    567
7,    478
7,    483
7,    571
7,    473
7,    597
7,    485
7,    577
7,    477
7,    499
7,    686
7,    485
7,    478
7,    485
7,    477
7,    474
7,    482
7,    641
7,    479
7,    485
7,    539
7,    513
7,    485
7,    482
7,    493
7,    486
7,    483
7,    480
7,    479
7,    621
7,    477
7,    477
7,    482
7,    487
7,    478
7,    481
7,    1289
7,    482
7,    515
7,    782
7,    515
7,    492
7,    488
7,    625
7,    621
7,    475
7,    676
7,    492
7,    524
7,    499
7,    740
7,    535
7,    656
7,    1405
7,    634
7,    627
7,    589
7,    681
7,    473
7,    484
7,    479
7,    470
7,    496
7,    469
7,    477
7,    471
7,    471
7,    581
7,    519
7,    477
7,    496
7,    476
7,    475
7,    485
7,    482
7,    473
7,    480
7,    474
7,    617
7,    477
7,    475
7,    473
7,    841
8,    1984
8,    1964
8,    1492
8,    1488
8,    1493
8,    1518
8,    1502
8,    1436
8,    1493
8,    1490
8,    1486
8,    1448
8,    1516
8,    1501
8,    1450
8,    1502
8,    1470
8,    1491
8,    1654
8,    1512
8,    1495
8,    1511
8,    1504
8,    1506
8,    1510
8,    1529
8,    1504
8,    1548
8,    1485
8,    1444
8,    1488
8,    1502
8,    1480
8,    1496
8,    1505
8,    1484
8,    1439
8,    1154
8,    1188
8,    1208
8,    1208
8,    1201
8,    1185
8,    1194
8,    1207
8,    1199
8,    1199
8,    1321
8,    1200
8,    1286
8,    1226
8,    1356
8,    1202
8,    1225
8,    1201
8,    1194
8,    1210
8,    1192
8,    1201
8,    1197
8,    1208
8,    1164
8,    1192
8,    1204
8,    1198
8,    1423
8,    1218
8,    1204
8,    1244
8,    1237
8,    1296
8,    1461
8,    1232
8,    1197
8,    1202
8,    959
8,    1160
8,    856
8,    909
8,    847
8,    848
8,    857
8,    849
8,    1045
8,    857
8,    852
8,    856
8,    864
8,    861
8,    872
8,    856
8,    864
8,    857
8,    823
8,    981
8,    841
8,    984
8,    844
8,    845
8,    838
9,    5847
9,    5779
9,    5582
9,    6927
9,    5811
9,    5495
9,    4274
9,    4280
9,    4142
9,    4185
9,    4665
9,    3315
9,    3722
9,    3356
9,    3948
9,    5519
9,    5450
9,    5513
9,    5421
9,    4499
9,    4555
9,    4707
9,    4849
9,    4595
9,    3705
9,    3728
9,    3783
9,    3543
9,    3930
9,    4139
9,    3764
9,    4161
9,    3864
9,    5378
9,    5635
9,    5557
9,    5350
9,    5513
9,    3179
9,    3166
9,    3229
9,    3406
9,    2306
9,    2352
9,    2300
9,    2517
9,    2337
9,    5064
9,    5039
9,    5497
9,    5068
9,    3156
9,    3256
9,    3336
9,    3211
9,    3214
9,    5315
9,    5206
9,    5474
9,    4996
9,    6138
9,    6068
9,    6213
9,    6139
9,    6119
9,    3871
9,    4003
9,    3895
9,    3876
9,    4124
9,    6629
9,    6077
9,    6014
9,    5533
9,    5827
9,    5558
9,    5550
9,    5677
9,    4484
9,    4210
9,    3974
9,    3880
9,    4442
9,    6074
9,    6414
9,    5974
9,    6546
9,    6317
9,    5834
9,    5373
9,    5755
9,    5790
9,    5554
9,    5645
9,    5324
9,    5809
9,    5992
9,    5459
9,    5634
9,    6010
10,    27450
10,    10497
10,    10719
10,    19615
10,    10774
10,    14138
10,    9632
10,    8979
10,    9489
10,    44078
10,    14132
10,    30439
10,    19127
10,    13723
10,    7459
10,    9186
10,    16937
10,    8869
10,    13951
10,    12511
10,    11571
10,    11057
10,    9200
10,    15315
10,    25304
10,    11362
10,    8190
10,    13031
10,    16136
10,    11874
10,    10775
10,    13017
10,    13339
10,    10020
10,    19109
10,    9685
10,    40851
10,    29574
10,    9724
10,    16950
10,    16606
10,    8912
10,    12539
10,    17982
10,    17903
10,    13710
size, time[us]
4,    13
4,    11
4,    11
4,    16
4,    26
4,    10
4,    10
4,    32
4,    10
4,    10
4,    11
4,    19
4,    10
4,    12
4,    15
4,    10
4,    13
4,    18
4,    10
4,    10
4,    35
4,    15
4,    12
4,    35
4,    10
4,    10
4,    10
4,    11
4,    10
4,    8
4,    9
4,    13
4,    9
4,    25
4,    9
4,    9
4,    15
4,    10
4,    10
4,    13
4,    16
4,    17
4,    11
4,    10
4,    9
4,    11
4,    35
4,    12
4,    8
4,    10
4,    10
4,    10
4,    20
4,    29
4,    9
4,    10
4,    10
4,    8
4,    9
4,    9
4,    15
4,    11
4,    10
4,    14
4,    12
4,    10
4,    32
4,    12
4,    10
4,    10
4,    9
4,    10
4,    10
4,    11
4,    9
4,    16
4,    9
4,    8
4,    11
4,    23
4,    9
4,    14
4,    10
4,    16
4,    15
4,    10
4,    12
4,    46
4,    10
4,    14
4,    12
4,    10
4,    16
4,    9
4,    12
4,    15
4,    10
4,    15
4,    15
4,    13
5,    50
5,    66
5,    38
5,    37
5,    49
5,    37
5,    36
5,    39
5,    60
5,    58
5,    38
5,    37
5,    36
5,    33
5,    37
5,    58
5,    38
5,    38
5,    81
5,    41
5,    37
5,    81
5,    39
5,    37
5,    34
5,    45
5,    49
5,    37
5,    36
5,    50
5,    46
5,    38
5,    38
5,    56
5,    37
5,    38
5,    60
5,    69
5,    43
5,    38
5,    63
5,    79
5,    51
5,    38
5,    38
5,    37
5,    36
5,    36
5,    44
5,    40
5,    46
5,    38
5,    38
5,    36
5,    37
5,    37
5,    50
5,    51
5,    36
5,    55
5,    39
5,    47
5,    39
5,    59
5,    48
5,    38
5,    57
5,    51
5,    58
5,    52
5,    37
5,    51
5,    59
5,    71
5,    63
5,    59
5,    52
5,    42
5,    38
5,    48
5,    55
5,    58
5,    45
5,    43
5,    36
5,    36
5,    53
5,    55
5,    39
5,    38
5,    64
5,    39
5,    46
5,    50
5,    48
5,    65
5,    59
5,    35
5,    47
5,    35
6,    110
6,    124
6,    130
6,    112
6,    111
6,    112
6,    110
6,    111
6,    816
6,    151
6,    181
6,    178
6,    192
6,    181
6,    181
6,    119
6,    175
6,    189
6,    111
6,    113
6,    108
6,    180
6,    112
6,    110
6,    140
6,    118
6,    179
6,    181
6,    172
6,    114
6,    149
6,    114
6,    110
6,    110
6,    177
6,    113
6,    102
6,    150
6,    113
6,    109
6,    179
6,    110
6,    110
6,    112
6,    191
6,    110
6,    144
6,    185
6,    136
6,    156
6,    422
6,    114
6,    180
6,    168
6,    110
6,    112
6,    112
6,    178
6,    111
6,    246
6,    141
6,    151
6,    140
6,    108
6,    116
6,    114
6,    201
6,    113
6,    196
6,    110
6,    110
6,    112
6,    112
6,    110
6,    110
6,    111
6,    155
6,    109
6,    127
6,    116
6,    113
6,    114
6,    178
6,    183
6,    110
6,    110
6,    110
6,    176
6,    122
6,    112
6,    177
6,    177
6,    111
6,    115
6,    172
6,    111
6,    111
6,    120
6,    117
6,    161
7,    746
7,    643
7,    720
7,    640
7,    486
7,    477
7,    471
7,    491
7,    479
7,    481
7,    476
7,    488
7,    483
7,    579
7,    651
7,    646
7,    669
7,    497
7,    489
7,    495
7,    498
7,    520
7,    499
7,    573
7,    492
7,    489
7,    487
7,    485
7,    465
7,    534
7,    485
7,    483
7,    522
7,    596
7,    480
7,    481
7,    477
7,    480
7,    478
7,    482
7,    556
7,    480
7,    415
7,    516
7,    521
7,    450
7,    408
7,    561
7,    525
7,    475
7,    521
7,    534
7,    658
7,    414
7,    417
7,    421
7,    469
7,    457
7,    412
7,    487
7,    571
7,    414
7,    440
7,    567
7,    395
7,    644
7,    425
7,    430
7,    441
7,    717
7,    408
7,    402
7,    668
7,    423
7,    399
7,    411
7,    412
7,    429
7,    419
7,    687
7,    409
7,    412
7,    400
7,    421
7,    414
7,    440
7,    637
7,    562
7,    481
7,    446
7,    416
7,    517
7,    417
7,    438
7,    421
7,    407
7,    448
7,    568
7,    542
7,    399
8,    1161
8,    825
8,    877
8,    841
8,    893
8,    951
8,    1010
8,    865
8,    828
8,    840
8,    1115
8,    825
8,    880
8,    1099
8,    987
8,    857
8,    838
8,    1134
size, time[us]
4,    17
4,    12
4,    13
4,    14
4,    24
4,    13
4,    14
4,    50
4,    16
4,    12
4,    13
4,    15
4,    12
4,    11
4,    11
4,    10
4,    16
4,    12
4,    9
4,    8
4,    22
4,    9
4,    7
4,    29
4,    11
4,    9
4,    11
4,    10
4,    8
4,    9
4,    9
4,    10
4,    9
4,    30
4,    17
4,    12
4,    12
4,    11
4,    11
4,    15
4,    9
4,    8
4,    7
4,    9
4,    10
4,    9
4,    34
4,    9
4,    8
4,    9
4,    11
4,    11
4,    12
4,    13
4,    10
4,    9
4,    9
4,    8
4,    7
4,    8
4,    12
4,    9
4,    8
4,    9
4,    11
4,    9
4,    28
4,    8
4,    7
4,    245
4,    18
4,    21
4,    9
4,    11
4,    19
4,    9
4,    10
4,    9
4,    8
4,    38
4,    8
4,    8
4,    7
4,    8
4,    22
4,    14
4,    10
4,    9
4,    11
4,    10
4,    9
4,    8
4,    8
4,    9
4,    14
4,    8
4,    15
4,    9
4,    8
4,    9
5,    54
5,    33
5,    30
5,    36
5,    34
5,    26
5,    27
5,    56
5,    33
5,    38
5,    26
5,    28
5,    25
5,    25
5,    28
5,    25
5,    23
5,    25
5,    24
5,    23
5,    23
5,    24
5,    23
5,    23
5,    28
5,    50
5,    32
5,    31
5,    27
5,    39
5,    31
5,    31
5,    28
5,    43
5,    39
5,    34
5,    29
5,    38
5,    30
5,    31
5,    28
5,    53
5,    30
5,    28
5,    26
5,    25
5,    31
5,    27
5,    25
5,    26
5,    32
5,    26
5,    32
5,    28
5,    26
5,    36
5,    28
5,    26
5,    31
5,    27
5,    26
5,    30
5,    25
5,    24
5,    23
5,    26
5,    24
5,    24
5,    31
5,    28
5,    29
5,    31
5,    27
5,    26
5,    31
5,    27
5,    29
5,    26
5,    24
5,    25
5,    25
5,    25
5,    27
5,    33
5,    42
5,    28
5,    25
5,    44
5,    28
5,    35
5,    29
5,    27
5,    26
5,    29
5,    30
5,    27
5,    27
5,    25
5,    25
5,    24
6,    115
6,    108
6,    111
6,    111
6,    175
6,    129
6,    109
6,    137
6,    116
6,    112
6,    112
6,    112
6,    142
6,    108
6,    119
6,    129
6,    138
6,    112
6,    109
6,    112
6,    112
6,    148
6,    111
6,    111
6,    110
6,    109
6,    110
6,    113
6,    171
6,    112
6,    110
6,    109
6,    112
6,    108
6,    111
6,    111
6,    108
6,    112
6,    114
6,    111
6,    104
6,    99
6,    110
6,    112
6,    158
6,    114
6,    109
6,    170
6,    153
6,    112
6,    347
6,    107
6,    109
6,    110
6,    111
6,    107
6,    108
6,    110
6,    175
6,    114
6,    108
6,    110
6,    111
6,    109
6,    109
6,    106
6,    109
6,    142
6,    110
6,    110
6,    107
6,    112
6,    109
6,    112
6,    107
6,    111
6,    125
6,    110
6,    109
6,    146
6,    117
6,    120
6,    111
6,    111
6,    328
6,    109
6,    194
6,    113
6,    127
6,    110
6,    137
6,    110
6,    112
6,    108
6,    159
6,    112
6,    110
6,    109
6,    108
6,    110
7,    483
7,    368
7,    392
7,    357
7,    360
7,    399
7,    369
7,    362
7,    359
7,    361
7,    410
7,    355
7,    731
7,    502
7,    395
7,    360
7,    368
7,    363
7,    357
7,    597
7,    370
7,    563
7,    360
7,    360
7,    359
7,    524
7,    401
7,    366
7,    348
7,    356
7,    354
7,    354
7,    357
7,    491
7,    367
7,    555
7,    370
7,    366
7,    357
7,    373
7,    368
7,    562
7,    366
7,    439
7,    360
7,    364
7,    357
7,    377
7,    364
7,    361
7,    357
7,    357
7,    348
7,    355
7,    357
7,    360
7,    358
7,    369
7,    516
7,    364
7,    367
7,    364
7,    366
7,    359
7,    438
7,    357
7,    361
7,    367
7,    352
7,    354
7,    356
7,    358
7,    359
7,    379
7,    367
7,    366
7,    362
7,    370
7,    363
7,    361
7,    363
7,    354
7,    356
7,    363
7,    388
7,    354
7,    361
7,    356
7,    360
7,    359
7,    359
7,    358
7,    387
7,    463
7,    372
7,    426
7,    357
7,    434
7,    351
7,    362
8,    2065
8,    2081
8,    2217
8,    2054
8,    2052
8,    2049
8,    1271
8,    2520
8,    1260
8,    1274
8,    1262
8,    1234
8,    1267
8,    1276
8,    1282
8,    1305
8,    1268
8,    1974
8,    1350
8,    1287
8,    1276
8,    1280
8,    1304
8,    1404
8,    1278
8,    1253
8,    1263
8,    1268
8,    1298
8,    1273
8,    1273
8,    1289
8,    1463
8,    3421
8,    1263
8,    1262
8,    1264
8,    1290
8,    1281
8,    1275
8,    1261
8,    1529
8,    1273
8,    1263
8,    1211
8,    1254
8,    1262
8,    1269
8,    1254
8,    1239
8,    1270
8,    1264
8,    1256
8,    1307
8,    1254
8,    1290
8,    1265
8,    1267
8,    1283
8,    1262
8,    1256
8,    1282
8,    1262
8,    1267
8,    1217
8,    1221
8,    1257
8,    1482
8,    1217
8,    1503
8,    1239
8,    3074
8,    1307
8,    1257
8,    1275
8,    1355
8,    1280
8,    1273
8,    729
8,    729
8,    720
8,    735
8,    732
8,    730
8,    816
8,    734
8,    730
8,    823
8,    728
8,    726
8,    723
8,    726
8,    726
8,    724
8,    730
8,    726
8,    722
8,    729
8,    740
8,    694
9,    4724
9,    3942
9,    4335
9,    3942
9,    4053
9,    4237
9,    3891
9,    3688
9,    8323
9,    3866
9,    3920
9,    6051
9,    5069
9,    5224
9,    5195
9,    3464
9,    3548
9,    3656
9,    3542
9,    3585
9,    3372
9,    3388
9,    3316
9,    3376
9,    4562
9,    4417
9,    4320
9,    4568
9,    4641
9,    2340
9,    2216
9,    2359
9,    2477
9,    4474
9,    4320
9,    4044
9,    4104
9,    4158
9,    3556
9,    3677
9,    3563
9,    3753
9,    7434
9,    7324
9,    7635
9,    7333
9,    7615
9,    6979
9,    7473
9,    7220
9,    7444
9,    5538
9,    5475
9,    5566
9,    5632
9,    4885
9,    4885
9,    5011
9,    5179
9,    4742
9,    5761
size, time[us]
4,    12
4,    11
4,    19
4,    38
4,    31
4,    21
4,    10
4,    10
4,    8
4,    10
4,    10
4,    8
4,    24
4,    12
4,    18
4,    12
4,    10
4,    12
4,    17
4,    45
4,    11
4,    10
4,    15
4,    12
4,    19
4,    28
4,    12
4,    11
4,    14
4,    12
4,    10
4,    11
4,    10
4,    19
4,    37
4,    17
4,    12
4,    14
4,    13
4,    12
4,    11
4,    11
4,    11
4,    12
4,    10
4,    12
4,    14
4,    12
4,    24
4,    11
4,    9
4,    12
4,    12
4,    11
4,    10
4,    9
4,    9
4,    8
4,    9
4,    8
4,    8
4,    9
4,    8
4,    10
4,    9
4,    11
4,    8
4,    10
4,    8
4,    12
4,    10
4,    12
4,    10
4,    10
4,    9
4,    9
4,    8
4,    37
4,    8
4,    8
4,    8
4,    16
4,    12
4,    10
4,    8
4,    8
4,    7
4,    8
4,    7
4,    8
4,    8
4,    7
4,    8
4,    8
4,    9
4,    9
4,    8
4,    9
4,    8
4,    8
5,    36
5,    33
5,    37
5,    33
5,    31
5,    29
5,    37
5,    33
5,    70
5,    36
5,    37
5,    34
5,    33
5,    33
5,    30
5,    29
5,    33
5,    30
5,    29
5,    28
5,    28
5,    27
5,    29
5,    27
5,    27
5,    49
5,    38
5,    36
5,    44
5,    61
5,    34
5,    34
5,    31
5,    37
5,    34
5,    31
5,    29
5,    29
5,    32
5,    63
5,    34
5,    32
5,    32
5,    33
5,    30
5,    30
5,    29
5,    28
5,    28
5,    28
5,    27
5,    28
5,    27
5,    28
5,    36
5,    33
5,    30
5,    30
5,    33
5,    41
5,    36
5,    33
5,    31
5,    29
5,    38
5,    35
5,    31
5,    30
5,    30
5,    29
5,    29
5,    28
5,    54
5,    36
5,    66
5,    49
5,    47
5,    36
5,    32
5,    32
5,    43
5,    35
5,    31
5,    34
5,    53
5,    58
5,    48
5,    34
5,    55
5,    40
5,    37
5,    34
5,    159
5,    31
5,    30
5,    29
5,    29
5,    28
5,    33
5,    30
6,    135
6,    132
6,    134
6,    132
6,    131
6,    133
6,    168
6,    183
6,    135
6,    132
6,    134
6,    132
6,    131
6,    133
6,    133
6,    134
6,    131
6,    131
6,    132
6,    136
6,    202
6,    254
6,    136
6,    132
6,    132
6,    132
6,    128
6,    133
6,    130
6,    133
6,    131
6,    130
6,    130
6,    132
6,    130
6,    130
6,    130
6,    129
6,    131
6,    131
6,    130
6,    132
6,    131
6,    240
6,    134
6,    133
6,    134
6,    130
6,    130
6,    131
6,    134
6,    160
6,    142
6,    135
6,    130
6,    138
6,    132
6,    129
6,    133
6,    133
6,    134
6,    133
6,    131
6,    130
6,    132
6,    135
6,    146
6,    137
6,    134
6,    133
6,    138
6,    134
6,    133
6,    135
6,    132
6,    130
6,    130
6,    129
6,    131
6,    131
6,    131
6,    134
6,    133
6,    134
6,    135
6,    132
6,    129
6,    151
6,    156
6,    137
6,    133
6,    133
6,    136
6,    135
6,    143
6,    133
6,    151
6,    136
6,    169
6,    134
7,    577
7,    560
7,    525
7,    418
7,    470
7,    420
7,    453
7,    413
7,    432
7,    295
7,    340
7,    293
7,    294
7,    302
7,    334
7,    331
7,    420
7,    305
7,    301
7,    303
7,    303
7,    295
7,    302
7,    276
7,    330
7,    298
7,    320
7,    334
7,    305
7,    304
7,    298
7,    307
7,    311
7,    293
7,    420
7,    298
7,    297
7,    302
7,    302
7,    296
7,    301
7,    303
7,    299
7,    304
7,    328
7,    298
7,    301
7,    379
7,    314
7,    299
7,    301
7,    301
7,    285
7,    319
7,    304
7,    298
7,    298
7,    295
7,    304
7,    302
7,    304
7,    310
7,    315
7,    299
7,    292
7,    294
7,    295
7,    297
7,    294
7,    296
7,    798
7,    298
7,    302
7,    430
7,    309
7,    316
7,    313
7,    295
7,    302
7,    302
7,    299
7,    301
7,    302
7,    304
7,    299
7,    304
7,    292
7,    292
7,    298
7,    295
7,    291
7,    293
7,    302
7,    298
7,    287
7,    300
7,    300
7,    301
7,    303
7,    511
8,    2927
8,    2312
8,    2329
8,    2265
8,    2720
8,    2377
8,    2334
8,    2264
8,    2349
8,    2304
8,    2323
8,    2330
8,    2573
8,    2334
8,    2320
8,    2655
8,    2360
8,    2306
8,    2322
8,    2337
8,    2341
8,    1762
8,    1758
8,    1775
8,    1779
8,    1762
8,    1759
8,    1743
8,    1778
8,    1801
8,    1747
8,    1810
8,    1761
8,    1866
8,    1959
8,    1694
8,    1750
8,    1749
8,    1752
8,    1749
8,    1755
8,    1748
8,    1762
8,    1741
8,    1754
8,    1743
8,    1900
8,    1706
8,    1752
8,    1748
8,    1759
8,    4321
8,    1752
8,    1761
8,    1765
8,    1749
8,    1782
8,    1749
8,    2342
8,    2368
8,    2331
8,    2327
8,    2342
8,    2334
8,    2313
8,    2430
8,    2741
8,    2330
8,    2365
8,    2414
8,    2355
8,    2321
8,    3006
8,    4178
8,    2639
8,    2945
8,    2346
8,    2328
8,    2664
8,    2334
8,    2420
8,    2329
8,    2387
8,    2243
8,    2402
8,    2317
8,    2343
8,    2355
8,    2081
8,    2095
8,    2380
8,    2974
8,    2664
8,    2109
8,    3252
8,    2091
8,    2106
8,    2338
8,    2098
8,    2096
9,    5186
9,    5241
9,    5178
9,    3877
9,    4914
9,    3309
9,    3608
9,    2962
9,    3170
9,    2998
9,    2934
9,    3839
9,    3901
9,    3863
9,    3841
9,    3975
9,    2835
9,    2902
9,    2868
9,    2982
9,    4783
9,    5582
9,    4837
9,    4621
9,    2552
9,    2513
9,    2612
9,    2469
9,    2505
9,    3607
9,    3448
9,    3470
9,    3614
9,    3390
9,    3422
9,    3454
9,    3457
9,    3551
9,    5031
9,    5286
9,    4839
9,    4818
9,    4932
9,    3596
9,    3328
9,    3633
9,    3592
9,    8509
size, time[us]
4,    11
4,    10
4,    9
4,    7
4,    18
4,    8
4,    8
4,    32
4,    9
4,    8
4,    8
4,    7
4,    7
4,    8
4,    10
4,    8
4,    8
4,    11
4,    8
4,    10
4,    21
4,    7
4,    7
4,    25
4,    6
4,    6
4,    10
4,    8
4,    10
4,    8
4,    10
4,    8
4,    7
4,    23
4,    8
4,    6
4,    7
4,    7
4,    7
4,    6
4,    12
4,    9
4,    9
4,    10
4,    10
4,    9
4,    33
4,    8
4,    6
4,    6
4,    8
4,    9
4,    9
4,    10
4,    8
4,    6
4,    6
4,    6
4,    6
4,    7
4,    7
4,    6
4,    6
4,    6
4,    6
4,    6
4,    20
4,    6
4,    6
4,    7
4,    11
4,    10
4,    10
4,    12
4,    11
4,    12
4,    13
4,    13
4,    10
4,    22
4,    7
4,    7
4,    6
4,    6
4,    6
4,    6
4,    7
4,    6
4,    10
4,    9
4,    8
4,    8
4,    10
4,    8
4,    7
4,    7
4,    10
4,    8
4,    7
4,    10
5,    37
5,    33
5,    34
5,    35
5,    34
5,    34
5,    32
5,    31
5,    29
5,    29
5,    37
5,    30
5,    33
5,    35
5,    31
5,    30
5,    30
5,    168
5,    30
5,    30
